city,date,fare,ride_id
South Teresa,19-04-2018,17.27,6681698470401
Lake Ann,07-05-2018,24.89,7356790519585
West Kimmouth,13-01-2018,19.47,6504880914159
East Marymouth,12-04-2018,33.18,9393257179959
North Jeffrey,28-02-2018,31.14,6795697365566
Myersshire,26-01-2018,49.22,1973928706653
Williamsonville,17-01-2018,28.65,6114930962810
Victoriaport,20-01-2018,38.74,120114119112
West Hannah,19-04-2018,24.58,2158777299955
Williamsonville,12-02-2018,26.49,8222482354071
Lake Omar,06-04-2018,40.55,8969991191734
East Marymouth,02-04-2018,20,9372931333498
Brandonfort,07-04-2018,35.76,2965849159792
Lake Ann,15-01-2018,28.15,3602888331541
Lake Robertside,23-01-2018,46.83,3574535047962
Brandonfort,06-02-2018,35.41,5053221471789
New Olivia,27-03-2018,34.65,7345275995310
Veronicaberg,08-01-2018,30.66,7838733367694
New Shannonberg,20-04-2018,41.85,5509093657955
Grayville,14-03-2018,25.12,3752247297947
South Teresa,12-03-2018,23.46,844456571789
South Brenda,19-02-2018,29.37,676014632508
Lewisland,07-01-2018,17.57,3766610355646
Lake Robertside,05-02-2018,21.45,3670276742040
West Hannah,18-02-2018,40.22,8806342152306
West Kimmouth,08-02-2018,27.93,652476902663
East Marymouth,21-02-2018,41.21,2452243356792
Grayville,13-02-2018,48.59,4964947903977
New Olivia,05-03-2018,19.21,8459793422858
North Timothy,29-04-2018,29.39,6609337294720
East Kentstad,26-01-2018,39.19,9309351390541
East Danielview,19-04-2018,28.28,149455664846
Veronicaberg,05-02-2018,46.91,3271885902940
West Hannah,06-02-2018,18.33,1404494168236
West Hannah,16-02-2018,20.35,7960856155961
Port Shane,17-03-2018,20.74,7228720146935
East Marymouth,06-03-2018,35.95,5147275998894
Veronicaberg,25-04-2018,24.51,6528963448911
Lewisland,25-01-2018,44.61,7557981038155
West Kimmouth,16-03-2018,35.36,6758287550186
North Timothy,20-04-2018,46.24,2785446996718
New Olivia,27-01-2018,46.97,3200697398733
West Hannah,25-03-2018,40.11,4496366887151
Lake Ann,24-01-2018,32.31,2985167321961
Myersshire,15-03-2018,15.71,2813566980895
New Raymond,28-02-2018,17.09,4633367307817
South Teresa,12-02-2018,33.19,757891849972
North Timothy,22-01-2018,48.45,5696833448345
East Danielview,07-04-2018,18.98,6294116769232
Lake Scott,30-01-2018,48.78,1362375316483
Grayville,14-04-2018,49.85,9370121969267
South Teresa,25-03-2018,17.99,7613757294696
Lake Robertside,01-04-2018,28.07,1677403080435
Barronchester,02-03-2018,36.49,4031573980778
Nicolechester,02-05-2018,23.06,5828377870379
Lewishaven,15-01-2018,22.44,9661336278580
Lake Omar,26-02-2018,12.49,4144926815389
Victoriaport,23-01-2018,27.09,332810547902
Williamsonville,19-03-2018,44.85,9120219182883
South Brenda,03-01-2018,19.99,5348015913836
New Olivia,25-01-2018,39.12,7574705283264
New Raymond,03-05-2018,13.36,8610489975793
West Kimmouth,06-02-2018,13.59,8837906500110
West Hannah,05-05-2018,36.08,1865982674514
East Aaronbury,19-04-2018,29.27,7201712919915
Lewisland,10-03-2018,40.27,6284436941920
North Timothy,14-01-2018,15.06,1236752354897
Rodriguezview,15-02-2018,45.4,520468701702
North Jeffrey,07-03-2018,29.34,2592274379299
Josephside,22-02-2018,16.97,1757958179553
Grayville,03-01-2018,12.6,8663434111548
West Kimmouth,07-03-2018,29.43,7680298524735
Davidfurt,26-03-2018,28.69,5103497014248
South Brenda,16-01-2018,20.27,3318227122465
North Timothy,17-01-2018,40.87,1506044208
North Richardhaven,14-03-2018,13.09,5413690173766
New Raymond,17-03-2018,18.09,5034860085230
North Jeffrey,28-02-2018,46.4,7546967271839
Lake Scott,18-02-2018,38.47,1402633823343
Colemanland,01-01-2018,47.74,2215912677020
Lake Robertside,27-03-2018,29.07,2044761835165
West Hannah,27-01-2018,22.42,3204384091594
Bethanyland,11-02-2018,23.06,4374740778403
Bethanyland,03-05-2018,40.85,6700635166631
New Olivia,10-04-2018,30.41,7894644277477
North Timothy,25-02-2018,22.27,8604433947851
West Kimmouth,17-01-2018,24.22,8376243116177
Lewishaven,02-03-2018,33.22,810001942984
Grayville,18-02-2018,12.55,999956401477
East Marymouth,04-05-2018,39.07,4459299920401
Davidfurt,15-03-2018,48.34,2406097680527
Sotoville,01-01-2018,24.07,7827431948090
Mezachester,29-04-2018,28.43,7285299006053
Veronicaberg,20-01-2018,22.02,4110343882549
Lewishaven,02-01-2018,20.68,8843800703298
Josephside,19-03-2018,37.42,6758435927204
West Kimmouth,05-04-2018,28.07,3866897536155
New Raymond,06-03-2018,15.53,6118318757913
Barronchester,07-04-2018,21.95,9355805102444
South Teresa,24-02-2018,48.8,8243168014348
Lake Robertside,14-01-2018,21.46,2932610988134
Josephside,07-02-2018,15.98,6788916123740
West Hannah,17-02-2018,12.6,2728504449542
South Brenda,23-03-2018,40.53,2619642444813
Williamsonville,19-02-2018,22.23,1784159251443
New Raymond,07-01-2018,28.74,4252849172271
Brandonfort,11-01-2018,37.35,8701944957703
Colemanland,21-02-2018,30.97,4046533498880
South Teresa,19-04-2018,34.93,9233157012652
Myersshire,25-03-2018,18.16,2364252847065
East Danielview,02-03-2018,14.32,2106097871214
West Hannah,23-04-2018,47.08,6280592482307
Nicolechester,07-01-2018,27.44,1918362930639
Barronchester,18-02-2018,42.32,3493518346796
North Timothy,07-05-2018,26.3,4905173644081
East Aaronbury,08-04-2018,21.29,630560959632
Bethanyland,26-03-2018,24.27,7247229698318
East Danielview,03-05-2018,48.24,3328095712316
New Olivia,03-01-2018,38.31,93262977180
Rodriguezview,09-01-2018,29.19,38504866921
Victoriaport,27-02-2018,44.91,6926633814538
North Jeffrey,23-01-2018,27.11,6332047993934
New Olivia,06-02-2018,13.03,1377412158483
East Danielview,28-02-2018,42.71,2322328798079
Bethanyland,18-02-2018,38.8,9382233946258
Colemanland,01-02-2018,16.11,7600287198570
Grayville,26-02-2018,12.64,543831079079
Nicolechester,14-03-2018,47.93,4423375622633
Bethanyland,03-02-2018,22.82,9675694931759
Nicolechester,12-01-2018,30.79,9523378945731
Port Shane,24-04-2018,45.92,5388908913857
Brandonfort,03-05-2018,41.62,3183134104848
West Kimmouth,15-04-2018,27.16,8180715539698
Williamsonville,30-01-2018,36.81,8085673645484
Josephside,02-04-2018,49.33,482646610544
Josephside,17-02-2018,38.24,1246772113060
Mezachester,01-04-2018,24.4,8959520517319
Josephside,18-01-2018,14.75,6140372981362
North Richardhaven,04-04-2018,23.79,1145658696195
Bethanyland,08-02-2018,28.27,5518527619513
Lake Scott,24-01-2018,47.83,6812435792979
East Danielview,19-02-2018,31.72,7452531647866
East Aaronbury,24-02-2018,36.88,9777191359026
Sotoville,28-03-2018,34.03,3998847011136
Lewishaven,18-01-2018,32.13,2820584591613
Josephside,01-04-2018,23.73,6124496054553
Nicolechester,04-02-2018,49.21,4280425277638
Josephside,07-03-2018,39.17,6540969378023
East Kentstad,07-05-2018,38.74,41356844955
Colemanland,28-02-2018,35.07,8313326364278
Lewishaven,22-02-2018,20.35,3262613628904
Lake Robertside,02-04-2018,21.31,4627574450527
Lake Scott,16-03-2018,28.99,6200936237127
Josephside,02-05-2018,21.33,6697959273414
South Brenda,19-02-2018,45.55,1089080777667
Williamsonville,14-01-2018,40.72,7262117978716
Colemanland,26-02-2018,32.7,7015485636913
New Olivia,19-03-2018,33.43,2163784408979
Lake Robertside,12-03-2018,31.23,3347928183611
Rodriguezview,01-05-2018,26.92,1693857376580
Brandonfort,26-03-2018,19.22,8658457339949
Victoriaport,24-02-2018,45.66,3821426642455
North Richardhaven,20-01-2018,20.89,6068037606187
Colemanland,29-04-2018,34.77,300412726001
Williamsonville,04-04-2018,18.77,7554684315330
Barronchester,06-03-2018,46.07,4553523995651
Lewisland,27-02-2018,36.26,6392138211408
New Raymond,07-03-2018,26.55,6930531081077
South Brenda,01-01-2018,25.56,2613536554411
South Brenda,21-03-2018,49.59,3892938867148
North Timothy,14-04-2018,41.17,2438232081814
East Marymouth,06-05-2018,34.12,9215802774504
Barronchester,26-03-2018,30.32,1775559300626
Mezachester,16-02-2018,29.25,9835001920405
East Kentstad,19-04-2018,44.82,749759967096
East Marymouth,11-01-2018,12.21,56113993388
East Marymouth,04-02-2018,31.44,9309074843829
New Olivia,03-02-2018,42.89,7781146502476
North Jeffrey,09-04-2018,21.2,8490756943935
North Richardhaven,19-01-2018,41.94,4578409710197
Lake Scott,05-05-2018,18.48,7988533791936
West Kimmouth,01-05-2018,23.69,1246934585476
Lewisland,21-02-2018,23.3,7496381116004
Mezachester,13-01-2018,23.83,5270848768904
Williamsonville,07-05-2018,26.11,2816731819556
East Marymouth,04-04-2018,23.38,8033938166342
Veronicaberg,07-05-2018,42.48,3342191575545
Lewisland,28-03-2018,43.77,7963826965157
Lewisland,06-02-2018,33.22,5526285388398
Josephside,24-02-2018,40.92,175388145947
Bethanyland,17-03-2018,44.81,4173232788582
North Richardhaven,07-02-2018,12.58,1426750547562
West Kimmouth,09-03-2018,35.3,5038857869032
Lake Robertside,14-03-2018,35.79,8739155644976
New Shannonberg,18-02-2018,21.66,8774234743607
North Jeffrey,14-01-2018,25.02,4718961352354
Nicolechester,08-01-2018,26.16,890380708814
Williamsonville,06-03-2018,25.69,875560590786
Colemanland,23-04-2018,16.1,3625743778329
West Hannah,02-04-2018,33.41,305585649546
South Brenda,16-01-2018,47.66,4357839290116
Grayville,05-03-2018,14.15,3503584959643
Port Shane,28-01-2018,45.7,5717972357326
Veronicaberg,09-02-2018,26.39,1332831266904
North Jeffrey,18-02-2018,35.03,4480695976433
Nicolechester,10-02-2018,37.22,3464274464697
Grayville,20-03-2018,35.34,3550752500152
West Kimmouth,29-03-2018,34.84,1769610001423
New Raymond,08-04-2018,46.37,249397013068
West Kimmouth,09-01-2018,19.77,684128720530
Brandonfort,10-01-2018,40.2,9840779665113
Victoriaport,26-01-2018,23.94,4200317050989
Port Shane,06-04-2018,43.21,1914497116801
Brandonfort,13-03-2018,21.62,9839553829612
North Jeffrey,10-01-2018,33.85,8089408327447
New Shannonberg,20-04-2018,46.8,591724871965
Barronchester,20-03-2018,35.09,4842145178376
Josephside,26-04-2018,27.2,3027373975367
Rodriguezview,05-05-2018,25.19,5106535806645
South Teresa,26-03-2018,37.29,850174923540
Port Shane,15-01-2018,33.95,5355618218688
New Shannonberg,02-05-2018,13.08,5648104857240
Rodriguezview,24-04-2018,18.22,6271333214592
Lake Ann,16-02-2018,39.8,1712081170198
Myersshire,15-04-2018,32.13,6921142559673
Colemanland,22-04-2018,31.43,8428157821651
Veronicaberg,11-01-2018,31.26,8821668131330
Lewishaven,20-01-2018,35,5772262690378
South Brenda,04-03-2018,16.6,2241588692692
East Marymouth,23-01-2018,24.91,5999897094429
Rodriguezview,28-04-2018,26.61,4839793590773
Grayville,07-01-2018,34.62,8238372654152
Nicolechester,08-03-2018,31.71,5157965221973
Lake Scott,02-05-2018,35.54,8218974324882
Rodriguezview,12-01-2018,26.41,899333938858
South Teresa,01-03-2018,34.24,2687120018351
Lake Scott,24-01-2018,23.8,8229383253021
South Brenda,28-01-2018,30.98,5997759060278
South Brenda,05-01-2018,47.38,2885743568189
Josephside,03-02-2018,43.39,7794970551992
Myersshire,20-04-2018,37.15,4253083247831
East Danielview,15-01-2018,21.97,232480080566
North Timothy,16-02-2018,14.94,7964243719064
Sotoville,22-04-2018,31.24,947485590155
Grayville,25-01-2018,39.35,6105114369747
Myersshire,30-04-2018,41.25,5293591413266
Barronchester,09-01-2018,38.57,1246866692006
Mezachester,02-01-2018,47.07,8988357017471
East Marymouth,19-01-2018,29.94,388682296042
West Kimmouth,10-02-2018,23.35,6120955941242
Veronicaberg,31-01-2018,23.41,4299922375235
Josephside,10-04-2018,32.26,5719351601778
Sotoville,27-04-2018,28.84,9913967882910
Veronicaberg,18-01-2018,44.05,1680146549473
Victoriaport,19-03-2018,29.54,3049733980149
New Raymond,10-01-2018,49.19,7827149020422
West Hannah,13-02-2018,42.61,881325632844
East Danielview,02-05-2018,19.41,8119090935931
Veronicaberg,29-01-2018,48.05,5232951662968
Davidfurt,03-02-2018,33.84,7159296242243
Davidfurt,20-02-2018,46.67,2882130044370
South Teresa,25-04-2018,38.81,8758071332545
West Hannah,07-01-2018,46.64,5788569454605
Lake Ann,30-03-2018,23.87,5126729976893
Bethanyland,25-01-2018,41.85,5327294613811
East Danielview,14-02-2018,20.26,7527862127131
South Brenda,13-02-2018,31.67,7824611259311
Colemanland,16-04-2018,42.08,9746040332930
Davidfurt,06-04-2018,17.99,8578112173926
Bethanyland,28-01-2018,23.73,4132453263650
Sotoville,21-01-2018,34.06,569750468503
East Aaronbury,10-01-2018,23.02,9265418287929
Colemanland,11-01-2018,49.28,4064528886108
Lewishaven,27-04-2018,18.56,4919827701525
Lake Omar,17-01-2018,28.54,8212828472590
New Shannonberg,12-02-2018,15.31,9476269782536
North Jeffrey,16-02-2018,26.66,7469051494160
South Brenda,14-02-2018,16.86,5976450384289
North Richardhaven,07-02-2018,27.02,640776642679
South Brenda,10-04-2018,35.83,4342837925450
Grayville,20-01-2018,24.53,6947592015194
Victoriaport,15-01-2018,14.87,8298839690598
South Teresa,27-04-2018,45.77,4660925605764
East Marymouth,23-04-2018,33.66,8238181413445
Lake Omar,03-03-2018,33.97,1570556786998
Lake Scott,18-02-2018,47.37,2725683739303
Port Shane,16-02-2018,22.81,8253619528942
Davidfurt,27-04-2018,45.98,5455003677202
Lake Ann,10-01-2018,18.22,2895881593219
New Raymond,31-01-2018,12.87,2300620387580
West Hannah,09-03-2018,21.44,8328600205710
Port Shane,23-03-2018,18.58,3261384321632
Barronchester,04-02-2018,45.75,7216532928092
Davidfurt,12-02-2018,49.55,3639310284076
Grayville,01-05-2018,26.26,6822744471748
Lake Robertside,24-02-2018,41.57,9698934979724
North Richardhaven,16-01-2018,21.06,1764356146391
Lewisland,01-03-2018,43.77,5013467166832
Mezachester,13-02-2018,38.55,8133381670844
Sotoville,02-01-2018,44.71,9903881959478
Mezachester,19-04-2018,17.51,1734496517986
South Teresa,15-04-2018,23.06,6617189687737
Davidfurt,18-02-2018,17.06,2084060010290
Lewisland,18-02-2018,23.87,4513268292101
East Aaronbury,04-04-2018,16.9,7217036357951
Mezachester,17-02-2018,34.17,1421347299190
North Timothy,24-02-2018,12.86,3764664570879
Veronicaberg,23-04-2018,47.51,9507116448586
Lake Scott,16-03-2018,20.1,5406585974241
New Raymond,19-03-2018,28.19,3977892106882
Josephside,10-02-2018,35.39,8536819929307
East Kentstad,18-03-2018,33.83,626555199862
Williamsonville,25-04-2018,32.93,556441887538
East Kentstad,12-04-2018,17.26,8439534813565
New Olivia,22-03-2018,24.8,4465618249825
Lake Ann,08-02-2018,40.27,3079663500261
Lake Omar,29-03-2018,14.77,6602868027942
Lake Omar,17-01-2018,35.94,8675080477848
Josephside,28-02-2018,41.18,2441492794912
East Kentstad,04-03-2018,20.83,2470074225551
Williamsonville,22-03-2018,38.41,1339341405106
Bethanyland,30-04-2018,27.99,9682191340144
North Timothy,18-04-2018,26.98,3678364339721
Lake Ann,13-03-2018,45.43,335807761084
Mezachester,14-04-2018,15.17,8116011135739
New Shannonberg,17-04-2018,39.47,6598931265314
West Kimmouth,24-03-2018,49.96,5947895540295
New Raymond,01-02-2018,35.6,225009743639
East Danielview,04-05-2018,40.02,3640764732617
Brandonfort,19-04-2018,44.24,1398339465829
New Olivia,10-04-2018,48.31,4543213413466
Myersshire,15-02-2018,40.6,5023008700180
Davidfurt,01-02-2018,20.44,185973569492
Port Shane,16-02-2018,29.99,3154243503143
South Brenda,08-03-2018,41.85,6400430703481
New Shannonberg,26-02-2018,24.28,555903549786
Lake Scott,02-02-2018,26.45,1380579812273
Rodriguezview,19-02-2018,42.1,4263534958353
Lake Robertside,30-03-2018,16.53,30234681362
Veronicaberg,28-03-2018,26.01,5590782942872
Colemanland,16-02-2018,15.04,4027289544137
Myersshire,24-04-2018,26.84,389314834526
New Olivia,07-05-2018,15.41,4679029017700
Nicolechester,08-03-2018,26.12,1533901420718
South Brenda,26-04-2018,33.74,1472991161012
South Teresa,23-02-2018,26.28,7865030868395
North Timothy,19-02-2018,22.97,8115506711014
Davidfurt,03-02-2018,40.18,8116976277000
East Danielview,16-04-2018,42.94,7303786315799
Brandonfort,16-03-2018,19.23,4358700532755
Lake Robertside,23-01-2018,14.29,2342891922329
South Brenda,27-04-2018,30.28,7027003974735
South Teresa,20-01-2018,30.37,9592212724627
East Danielview,04-03-2018,17.89,7640214407429
New Shannonberg,02-05-2018,28.99,3407814170184
Barronchester,28-04-2018,39.19,9917743781176
Barronchester,19-03-2018,46.42,2887135489546
West Hannah,22-02-2018,23.36,8179599163204
Nicolechester,28-04-2018,34.87,5101938181160
Lake Robertside,10-02-2018,20.98,7334654996000
Colemanland,10-02-2018,35.76,8313085686130
Bethanyland,17-04-2018,28.68,3150943404490
East Marymouth,09-04-2018,29.03,8442867478882
Rodriguezview,22-04-2018,44.68,1139538927721
Colemanland,19-02-2018,23.45,1224675465837
Lake Omar,13-04-2018,25.61,3667785871064
Davidfurt,18-04-2018,47.3,8289341261260
Davidfurt,03-04-2018,21.29,3934287956576
New Raymond,28-03-2018,14.75,775062900062
Lake Scott,02-02-2018,17.55,3947371887816
Lake Scott,22-02-2018,37.51,2591847562779
West Kimmouth,02-02-2018,36.71,6548125907667
Davidfurt,07-05-2018,13.05,112651587608
Port Shane,27-03-2018,28.8,4399576445435
Lake Ann,02-05-2018,47.44,9066125697564
North Timothy,24-04-2018,37.71,4499083218611
East Marymouth,24-02-2018,27.38,5224420391332
Lake Robertside,25-01-2018,48.81,6513320580236
Josephside,25-02-2018,35.8,2851091718101
Lake Robertside,13-01-2018,44.66,1757337269943
East Marymouth,22-03-2018,14.13,6502763171569
South Teresa,13-01-2018,20.93,6769227645725
Lake Robertside,27-04-2018,28.29,9595531359907
Lake Robertside,07-04-2018,46.5,5127948881753
Lake Omar,03-01-2018,14.61,7117229626058
Bethanyland,23-03-2018,40.07,635880709905
West Kimmouth,29-04-2018,31.59,8390234821673
Lewisland,11-02-2018,30.56,5326773625369
Barronchester,02-04-2018,28.55,9112683292489
Mezachester,07-05-2018,44.87,6587866363080
Rodriguezview,07-04-2018,13.71,4666115197316
Lewishaven,12-04-2018,49.15,6411391533857
South Brenda,18-02-2018,41.32,9773072633339
Lake Omar,15-04-2018,45.64,3815903694990
Lewisland,30-01-2018,46.7,9374525917640
Nicolechester,22-01-2018,32.03,8085252242059
Lake Scott,11-01-2018,23.44,8557671784736
Davidfurt,05-02-2018,27.55,6574875170013
Port Shane,18-04-2018,12.05,1546787116583
Bethanyland,14-03-2018,44.31,578529678609
South Teresa,08-03-2018,42.68,6551180794639
Josephside,12-04-2018,37.37,2632691672747
Myersshire,17-04-2018,20.51,4670054095602
Victoriaport,06-02-2018,45.86,6844387386722
Brandonfort,30-01-2018,17.5,6477215459314
Bethanyland,15-03-2018,39.66,9766441752274
East Marymouth,05-03-2018,25.44,7451160581213
North Jeffrey,19-03-2018,31.16,2458737372712
Victoriaport,29-01-2018,35.5,2186096734505
Mezachester,15-01-2018,16.6,3356054696964
Rodriguezview,14-02-2018,30.39,9180465878718
West Hannah,23-02-2018,23.5,7798764898362
Port Shane,17-03-2018,47.75,1417424358447
Colemanland,22-01-2018,46.43,3162069407712
Nicolechester,28-03-2018,26.22,122825163859
Josephside,02-01-2018,33.57,8530928702936
Lewisland,23-01-2018,26.69,4360442122613
South Teresa,11-02-2018,28.64,321467917473
West Kimmouth,18-02-2018,49.38,1631556717891
Davidfurt,09-03-2018,26.24,4652485631550
North Jeffrey,21-02-2018,22.96,6853853007740
East Kentstad,10-04-2018,21.38,9078911188125
Brandonfort,04-04-2018,21.56,8108433190649
Lewishaven,29-03-2018,14.21,126282973686
East Danielview,26-04-2018,40.76,2970656303504
Veronicaberg,02-04-2018,16.63,4528063518400
Lake Omar,05-05-2018,12.45,6384097735231
Lake Omar,13-04-2018,24.9,9454078998713
Josephside,18-03-2018,35.58,5452607795035
Port Shane,19-03-2018,40.39,910341409632
Rodriguezview,21-02-2018,36.37,4984772129854
East Kentstad,10-01-2018,24.65,7201954660361
Brandonfort,03-03-2018,46.01,2286156952037
North Timothy,17-03-2018,45.33,1758423447313
North Richardhaven,19-03-2018,18.01,2804269420276
East Danielview,04-02-2018,38.38,2528683882693
Colemanland,05-04-2018,43.91,389097028280
East Marymouth,13-03-2018,27.54,9783793502623
Lake Robertside,16-02-2018,47.31,6267383613454
North Jeffrey,27-04-2018,20.41,903066642569
East Danielview,27-03-2018,36,1410739354876
New Olivia,05-02-2018,35.76,5894786968785
Lake Robertside,12-02-2018,20.03,9626340588797
South Brenda,19-03-2018,48.98,8685637991901
Josephside,24-04-2018,42.58,1067620076654
West Kimmouth,05-03-2018,48.2,321833677
Barronchester,05-04-2018,33.5,91435348621
Bethanyland,06-03-2018,13.86,8571759718178
Lake Omar,20-02-2018,33.61,2721355482706
Williamsonville,28-04-2018,16.96,9631291999264
Colemanland,19-01-2018,24.4,6652560250346
Port Shane,30-01-2018,49.52,8262792633558
West Kimmouth,13-03-2018,18.72,9388333400065
Nicolechester,05-05-2018,15.43,8496653987287
Mezachester,19-04-2018,29.12,8894988518709
New Olivia,27-03-2018,34.54,4642968219429
East Danielview,25-01-2018,48.32,1831668503737
Brandonfort,15-04-2018,47.17,7388012906675
Port Shane,03-04-2018,15.59,127445516863
Colemanland,04-05-2018,12.62,4902707063158
South Teresa,05-03-2018,32.29,4981692995989
South Brenda,25-04-2018,23.6,1784015692342
East Aaronbury,11-04-2018,34.4,6540905865488
Sotoville,13-03-2018,14.36,8629533024103
West Hannah,21-01-2018,41.95,16507766547
South Teresa,09-03-2018,25.08,8136313906059
Bethanyland,02-04-2018,34.38,1783847934910
West Hannah,02-03-2018,13.92,7388937249208
Lake Robertside,03-04-2018,12.76,1301757653884
Colemanland,10-01-2018,27.7,8704067171414
East Marymouth,12-02-2018,47.41,7409660239158
New Raymond,11-02-2018,17.97,7551674475043
Randallchester,13-04-2018,43.22,1076079536213
North Holly,02-02-2018,12.42,1985256326182
Michaelberg,27-03-2018,54.85,4421836952718
Lake Latoyabury,23-02-2018,47.9,3269652929887
Lake Latoyabury,06-05-2018,51.8,4018025271936
Taylorhaven,06-04-2018,45.31,2275364435623
Garzaport,18-02-2018,36.16,2928337561347
New Ryantown,27-01-2018,42.68,7994603753131
Lake Latoyabury,02-04-2018,13.46,8232864757802
North Holly,16-02-2018,39.46,4571476032148
Bradshawfurt,06-03-2018,19.74,6080367372860
South Marychester,19-02-2018,32.72,1481751072369
Bradshawfurt,24-03-2018,57.51,2301998876294
Lake Latoyabury,22-01-2018,13.5,8493335787500
South Marychester,02-01-2018,52.12,3454018971635
Jessicaport,01-01-2018,43.69,2424875833354
South Jennifer,01-04-2018,21.63,9135979586871
South Marychester,21-02-2018,55.4,8822356392057
South Saramouth,20-02-2018,44.29,3622365199969
Lake Latoyabury,22-04-2018,38.46,1671918742352
Lake Jamie,13-03-2018,26.09,1599158550738
Newtonview,08-01-2018,19.39,5350347217506
Michaelberg,18-01-2018,15.12,1031697508349
Jessicaport,14-01-2018,18.05,5405362355006
South Marychester,15-01-2018,30.26,3837056996776
North Jaime,06-03-2018,44.17,1152195873170
Penaborough,24-02-2018,21.89,2069309881916
North Jaime,12-03-2018,23.21,5987447089759
Lake Latoyabury,16-04-2018,24.1,4896030744313
South Jennifer,07-03-2018,48.79,9730627367446
Taylorhaven,05-03-2018,38.18,8555320757742
Jessicaport,13-04-2018,39.89,6511242590852
South Marychester,27-03-2018,34.42,4230150157651
Penaborough,27-04-2018,38.33,547013925055
New Ryantown,18-04-2018,42.97,230914178346
North Jaime,04-04-2018,51.83,9116047435376
Harringtonfort,06-01-2018,47.33,3849747342021
South Jennifer,05-04-2018,32.2,683983658392
North Holly,04-01-2018,24.88,4195619112933
Newtonview,05-02-2018,45.02,7075366458478
Randallchester,19-02-2018,58.55,8004803682564
Bradshawfurt,24-03-2018,19.89,7867402022145
South Marychester,25-02-2018,54.66,3137562921713
Bradshawfurt,18-02-2018,34.32,8881996813087
Bradshawfurt,08-04-2018,55.19,1742954306812
Jessicaport,18-03-2018,33.72,3046889917159
Michaelberg,27-03-2018,38.62,364151831884
West Heather,12-03-2018,26.55,7035849392668
Garzaport,17-04-2018,17.31,6092414045061
North Jaime,01-02-2018,17.05,9481117811603
New Ryantown,04-02-2018,45.7,3570428225530
North Holly,21-04-2018,18.54,6259094156900
West Heather,22-02-2018,17.4,8702491506161
Taylorhaven,03-04-2018,38.92,8300454322089
Bradshawfurt,07-04-2018,49.7,5088814323688
Michaelberg,11-01-2018,16.42,8800556719157
Michaelberg,22-04-2018,19.27,26848733115
North Holly,28-03-2018,35.45,3262489198068
North Jaime,06-05-2018,41.18,7328094869758
North Jaime,04-04-2018,43.86,8195436622338
South Marychester,23-04-2018,25.94,2936618556180
North Holly,23-01-2018,40.24,3921870176169
Michaelberg,02-05-2018,52.71,5649532113861
West Heather,22-02-2018,33.38,5551691454078
Bradshawfurt,23-02-2018,37.05,2068423024643
Penaborough,14-01-2018,54.1,432925983890
New Ryantown,30-04-2018,50.81,5357550405010
Michaelberg,19-01-2018,38.68,103217578833
Taylorhaven,01-04-2018,54.65,9098060466868
South Jennifer,02-04-2018,14.11,3828267773041
Bradshawfurt,10-04-2018,19.07,739305106253
Taylorhaven,05-03-2018,29.45,2159383884146
Harringtonfort,17-02-2018,30.58,6835140871685
Randallchester,11-02-2018,25.78,9010611749008
New Ryantown,05-04-2018,50.98,4834855490008
Penaborough,03-02-2018,51.8,5383427508621
South Jennifer,10-04-2018,43.25,623928772332
Lake Jamie,30-04-2018,37.33,6755483470287
Harringtonfort,16-04-2018,17.39,4023962353348
South Jennifer,30-01-2018,37.05,9545375482385
Bradshawfurt,19-01-2018,56.78,1253403506597
Jessicaport,01-05-2018,22.44,3725278487786
Lake Latoyabury,29-03-2018,13.84,7906858980361
Lake Jamie,18-01-2018,43.57,1174957961925
Randallchester,25-03-2018,10.37,3216382725494
Harringtonfort,10-03-2018,19.02,6717313402790
Lake Latoyabury,24-01-2018,34.74,5962674963447
Taylorhaven,02-04-2018,47.07,8573150084531
South Jennifer,11-03-2018,49.82,1145342227278
Harringtonfort,26-02-2018,54.66,9201585331171
Newtonview,01-04-2018,26.73,3723530332713
Michaelberg,10-03-2018,56.48,3757070857078
Penaborough,22-01-2018,10.11,4129933467653
Lake Latoyabury,14-04-2018,11.94,2040674187360
North Jaime,27-04-2018,14.01,2156688209209
West Heather,04-02-2018,13.97,7118893881453
West Heather,18-04-2018,46.6,3671003215967
West Heather,02-03-2018,20.99,5766454453070
South Saramouth,28-01-2018,31.25,7118046558393
West Heather,06-03-2018,48.11,2570548892682
Garzaport,06-05-2018,18.9,8826696981094
South Saramouth,27-03-2018,11.87,170351888128
Randallchester,07-04-2018,10.79,1615474447641
Harringtonfort,09-01-2018,31.84,3730685356921
South Saramouth,12-04-2018,57.23,5081198789583
North Holly,03-01-2018,19.9,5559509612597
New Ryantown,05-05-2018,26.53,2302209966018
West Heather,02-02-2018,53.07,2462950442268
Lake Latoyabury,25-02-2018,16.18,8492924830016
South Marychester,19-01-2018,49.44,90058815985
Jessicaport,31-01-2018,58.29,623154556195
Michaelberg,22-03-2018,38.3,8032727406577
North Holly,18-04-2018,30.94,3441061016826
Michaelberg,13-03-2018,37.72,8842606115175
Lake Jamie,25-02-2018,28.65,5815763839331
Lake Jamie,19-04-2018,16.29,3518682119233
North Holly,18-03-2018,40.34,3787775176860
Michaelberg,27-01-2018,38.42,862622008020
Lake Jamie,29-04-2018,54.22,2489264790267
Bradshawfurt,30-01-2018,51.39,1328274868072
